@relation playlist
@attribute timbreMoments-0-0 numeric
@attribute timbreMoments-0-1 numeric
@attribute timbreMoments-0-2 numeric
@attribute timbreMoments-0-3 numeric
@attribute timbreMoments-0-4 numeric
@attribute timbreMoments-0-5 numeric
@attribute timbreMoments-0-6 numeric
@attribute timbreMoments-0-7 numeric
@attribute timbreMoments-1-0 numeric
@attribute timbreMoments-1-1 numeric
@attribute timbreMoments-1-2 numeric
@attribute timbreMoments-1-3 numeric
@attribute timbreMoments-1-4 numeric
@attribute timbreMoments-1-5 numeric
@attribute timbreMoments-1-6 numeric
@attribute timbreMoments-1-7 numeric
@attribute timbreMoments-2-0 numeric
@attribute timbreMoments-2-1 numeric
@attribute timbreMoments-2-2 numeric
@attribute timbreMoments-2-3 numeric
@attribute timbreMoments-2-4 numeric
@attribute timbreMoments-2-5 numeric
@attribute timbreMoments-2-6 numeric
@attribute timbreMoments-2-7 numeric
@attribute timbreMoments-3-0 numeric
@attribute timbreMoments-3-1 numeric
@attribute timbreMoments-3-2 numeric
@attribute timbreMoments-3-3 numeric
@attribute timbreMoments-3-4 numeric
@attribute timbreMoments-3-5 numeric
@attribute timbreMoments-3-6 numeric
@attribute timbreMoments-3-7 numeric
@attribute timbreMoments-4-0 numeric
@attribute timbreMoments-4-1 numeric
@attribute timbreMoments-4-2 numeric
@attribute timbreMoments-4-3 numeric
@attribute timbreMoments-4-4 numeric
@attribute timbreMoments-4-5 numeric
@attribute timbreMoments-4-6 numeric
@attribute timbreMoments-4-7 numeric
@attribute timbreMoments-5-0 numeric
@attribute timbreMoments-5-1 numeric
@attribute timbreMoments-5-2 numeric
@attribute timbreMoments-5-3 numeric
@attribute timbreMoments-5-4 numeric
@attribute timbreMoments-5-5 numeric
@attribute timbreMoments-5-6 numeric
@attribute timbreMoments-5-7 numeric
@attribute timbreMoments-6-0 numeric
@attribute timbreMoments-6-1 numeric
@attribute timbreMoments-6-2 numeric
@attribute timbreMoments-6-3 numeric
@attribute timbreMoments-6-4 numeric
@attribute timbreMoments-6-5 numeric
@attribute timbreMoments-6-6 numeric
@attribute timbreMoments-6-7 numeric
@attribute timbreMoments-7-0 numeric
@attribute timbreMoments-7-1 numeric
@attribute timbreMoments-7-2 numeric
@attribute timbreMoments-7-3 numeric
@attribute timbreMoments-7-4 numeric
@attribute timbreMoments-7-5 numeric
@attribute timbreMoments-7-6 numeric
@attribute timbreMoments-7-7 numeric
@attribute timbreMoments-8-0 numeric
@attribute timbreMoments-8-1 numeric
@attribute timbreMoments-8-2 numeric
@attribute timbreMoments-8-3 numeric
@attribute timbreMoments-8-4 numeric
@attribute timbreMoments-8-5 numeric
@attribute timbreMoments-8-6 numeric
@attribute timbreMoments-8-7 numeric
@attribute timbreMoments-9-0 numeric
@attribute timbreMoments-9-1 numeric
@attribute timbreMoments-9-2 numeric
@attribute timbreMoments-9-3 numeric
@attribute timbreMoments-9-4 numeric
@attribute timbreMoments-9-5 numeric
@attribute timbreMoments-9-6 numeric
@attribute timbreMoments-9-7 numeric
@attribute timbreMoments-10-0 numeric
@attribute timbreMoments-10-1 numeric
@attribute timbreMoments-10-2 numeric
@attribute timbreMoments-10-3 numeric
@attribute timbreMoments-10-4 numeric
@attribute timbreMoments-10-5 numeric
@attribute timbreMoments-10-6 numeric
@attribute timbreMoments-10-7 numeric
@attribute timbreMoments-11-0 numeric
@attribute timbreMoments-11-1 numeric
@attribute timbreMoments-11-2 numeric
@attribute timbreMoments-11-3 numeric
@attribute timbreMoments-11-4 numeric
@attribute timbreMoments-11-5 numeric
@attribute timbreMoments-11-6 numeric
@attribute timbreMoments-11-7 numeric
@attribute normalisedTempo numeric
@attribute loudness numeric
@attribute energy numeric
@attribute valence numeric
@attribute barLengthMean numeric
@attribute barLengthVar numeric
@attribute tatumLengthMean numeric
@attribute tatumLengthVar numeric
@attribute sectionLengthMean numeric
@attribute maxSectionTempo numeric
@attribute minSectionTempo numeric
@attribute playlist {0,1,2}

@data
51.3161323529412,32.320257657434574,52.427,0.0,59.222,59.222,-2.448861635394316,12.726296471208988,24.371499999999997,2272.3395488595665,23.84,-181.224,171.13,352.354,-0.5227393123455241,0.5983196615240234,28.492015837104077,1416.941903250033,31.335,-84.793,122.561,207.354,-0.12458552232610214,-0.40115119281124695,4.90684389140272,906.5105299597471,5.612,-106.579,109.969,216.548,-0.2477852906257105,0.4100350140316813,21.322579185520354,660.7846445633711,19.742,-50.163,107.076,157.23899999999998,0.3038931382919164,-0.08933825252227534,-34.036381221719466,457.5526208567706,-33.787,-106.357,112.409,218.76600000000002,0.41618775392022983,3.903459165417416,6.875193438914032,450.93401994555074,6.909,-60.776,69.618,130.394,-0.2282737310286469,0.19921099499908135,-3.7776923076923152,337.1423513955921,-3.034,-74.288,134.813,209.101,0.657775499786119,4.727870636389159,-19.148651583710418,201.24685300417607,-17.943,-58.407,18.259,76.666,-0.1957013833177468,-0.275810739198241,-2.0864264705882367,157.18055771032894,-1.002,-47.021,39.799,86.82,-0.37586007671815413,0.8232079262774238,-9.576984162895934,163.42955004278426,-9.285,-49.842,43.992,93.834,0.21890117011676205,1.070289882308222,-3.5210814479637973,195.29077938860195,-2.835,-52.712,36.138,88.85,-0.33539978795055236,0.30596367782278744,0.1576852270200324,-4.727,0.7979509493647594,0.4533660051767148,1.8179976335877863,0.03754169240589546,0.23034761538461535,6.6185228933145696E-6,20.636667499999998,131.049,129.724,0
48.573173817381765,26.719372267111073,49.728,14.747,56.276,41.529,-2.379085046945561,8.423381179360417,26.008646864686444,5120.114948990806,27.788,-289.519,226.456,515.975,-1.0878240164619142,4.064536254332132,-9.293535753575348,2060.767221566177,-10.488,-139.722,143.855,283.577,-0.04011738373366705,0.10703515548629217,0.5930770077007758,2149.1565910403165,4.153,-164.624,164.007,328.631,-0.2591249188384305,0.5547045002628199,25.500177117711775,1205.7642871392998,25.053,-67.417,140.848,208.26500000000001,0.22107235871799716,-0.2742229010106523,-32.1597106710671,1421.206272996592,-29.559,-141.997,113.358,255.35500000000002,0.16440706359215904,0.4922020627349906,3.803568756875691,784.5386197851896,3.66,-76.549,101.055,177.604,-0.007830631437564987,0.30908810095315364,0.6084730473047301,432.9325314147465,0.896,-89.152,67.543,156.695,-0.11490309388931523,0.4570654947610384,-2.589849284928494,323.7432614761585,-4.277,-59.974,58.2,118.174,0.2799916669430544,-0.15052301236432222,8.223075907590763,348.9006455526015,8.212,-47.95,74.943,122.893,0.11360509154286859,-0.028464339201108056,-12.780372937293718,402.40305750724013,-10.902,-97.497,54.27,151.767,-0.3982044149322366,1.0768823650589658,5.3035434543454345,172.57177787834104,4.74,-33.358,51.05,84.40799999999999,0.07364134407438562,0.24425530403233187,0.13961893014741583,-6.501,0.8271626685795215,0.3267539463933435,1.892782450980392,0.10320341328601244,0.24680641221374025,1.8244425073175426E-5,21.994834444444447,122.663,120.201,0
54.03274427480911,23.57116432231679,55.457,5.12,60.139,55.019000000000005,-3.2667581599875017,19.336596357285664,70.71254580152679,1972.8003884659022,81.719,-197.127,179.559,376.68600000000004,-2.4731099362224285,10.10046547177124,20.524159351145034,1264.8848311388613,25.704,-93.487,146.926,240.41299999999998,-0.4900588677644128,1.2850732683164625,27.890545801526684,1252.6531129950345,25.334,-228.652,120.724,349.376,-0.3665727387391679,3.0094951893053117,28.61006202290075,492.73929435240564,29.77,-32.438,120.545,152.983,0.30093749699181516,1.1699921871748977,-40.808194656488645,1023.8844767586337,-46.48,-121.271,333.133,454.404,2.171996751884769,18.133576370761837,14.973973282442742,612.6026178923136,10.856,-70.643,86.999,157.642,0.2641430540606609,-0.5179687351873875,13.314860687022898,206.6878705421777,12.837,-44.373,74.313,118.686,0.27264527468841904,1.5270911070762843,4.4342070610687045,175.01387531047564,4.395,-37.649,46.827,84.476,0.18301610927476986,-0.15046766060853603,3.421582061068709,297.5784068604991,5.52,-50.783,59.091,109.874,-0.4704004509094228,0.2670737453560512,-13.866913167938941,318.8541375234938,-11.654,-79.064,63.824,142.88799999999998,-0.26787364892584137,0.33155828041429286,-5.4501937022900755,200.46212468164123,-5.388,-46.132,36.638,82.77,-0.16620072755456416,-0.3663265621798686,0.1531823988732975,-1.656,0.9971397770047812,0.5456883711926404,1.8686593548387096,0.002179545788198269,0.23405428571428588,3.757127837721189E-6,29.3466675,128.075,127.943,0
51.17143735035917,10.893459950744418,51.796,40.974,58.061,17.087000000000003,-0.6404757663037005,0.05368546850295492,45.3242737430167,2198.5186744657403,57.588,-107.071,164.594,271.66499999999996,-1.1868971780112585,1.4978699596067109,-20.965193136472458,2112.349932571295,-20.025,-128.46,105.749,234.209,0.2153838432619841,-0.6431424973150157,-11.256881085395065,1497.8379448604467,-14.468,-121.262,312.058,433.32,0.7919833671282157,3.693104728475678,26.054096568236236,512.921668640028,24.604,-36.025,95.564,131.589,0.13962781247081296,-0.3446841356759823,-54.75492577813242,990.6441219553493,-49.342,-158.327,22.799,181.126,-0.8662829399571862,0.39617331311738924,7.534294493216279,437.47139590441856,7.722,-70.635,57.359,127.994,-0.09283783235377994,0.38641032432120664,9.667989624900244,228.69940321474846,9.158,-47.181,82.786,129.96699999999998,-0.10328926761921513,0.4899390332621251,-18.084018355945695,122.07830385669139,-18.154,-53.039,48.341,101.38,0.24981095442061502,1.0119236535494158,1.9254596967278514,186.52307772461262,0.637,-31.815,60.064,91.879,0.7689831249841369,1.2117837365567525,-4.729197126895441,170.45656679577448,-5.245,-118.258,48.73,166.988,-0.19815577908474008,4.976617424667712,8.519432561851552,177.4204247584275,11.33,-58.653,38.846,97.499,-0.96316456883402,1.1974935722397948,0.15318918785183683,-4.272,0.910716644377284,0.2685180430074079,1.8701889189189196,0.004822858366170251,0.23416986486486446,5.213835315619916E-6,23.523265000000006,129.22,127.831,0
48.55542457231713,39.13021069671953,50.091,0.0,57.8,57.8,-2.0681716777373964,6.898294526694353,43.78017470191811,7202.609333640097,43.439,-209.594,370.508,580.102,0.24537902170504983,1.2457588094290022,-17.41008657335405,3072.3699814691663,-16.008,-172.974,129.035,302.009,-0.16225025153372255,-0.2644922846365523,17.350665629860025,3771.513554161484,12.887,-177.021,378.411,555.432,0.9894062589450879,3.0469779742676852,23.43113737687919,1477.83178173786,22.331,-70.539,145.176,215.71499999999997,0.3280501294457701,-0.36387355533273097,-40.16277967858994,2059.626513868968,-39.015,-263.345,204.008,467.35300000000007,0.11755730283538318,1.2213078167392188,6.399119751166404,904.5494232071264,9.124,-101.179,86.758,187.937,-0.38961119399699856,0.23928814074043575,4.270980819077239,849.6779469970377,4.811,-127.32,137.369,264.68899999999996,-0.4527273574520248,3.0572798566375368,-10.44882737169514,401.8353284655165,-10.33,-114.47,53.353,167.823,-0.12939087968238255,1.184928199891579,2.8716298600310983,522.1761563037946,2.895,-118.699,85.767,204.466,-0.41035414454776725,1.429681145610132,-15.610892172109903,534.3093564012297,-14.473,-124.445,108.913,233.358,0.24778142207461604,1.473213672164592,1.0116754795230682,228.8425312514787,1.846,-56.558,60.464,117.02199999999999,-0.08726420759700133,0.8923242204002207,0.1442233317477868,-5.696,0.738746,0.606149,1.9306824000000007,0.006608481529889447,0.2422399999999996,4.774889918597364E-6,25.96800066666667,124.387,123.811,0
50.59790644171779,26.81269588831483,52.429,0.01,57.272,57.262,-2.2398286469995448,13.483347005187113,52.62135582822083,2684.290994558292,54.322,-90.181,170.928,261.109,-0.3151214684935306,-0.6409663814211501,15.211849693251533,2122.6783028898158,13.964,-138.924,168.551,307.475,0.5548651925575208,1.0432845961691177,-9.031213190184067,1214.9452461464944,-8.922,-144.801,428.247,573.048,2.648102343581864,37.82646419586906,22.358210122699383,844.8110144427249,15.675,-45.843,143.074,188.91700000000003,0.7866883989895306,0.15168799761195098,-28.295582822085915,579.3868799946652,-28.518,-102.868,86.778,189.64600000000002,0.41827385986108184,1.944772184401361,6.394751533742332,874.1196990195834,12.108,-76.193,75.302,151.495,-0.31093008567737285,-0.5238873230035419,1.9363788343558286,346.85083058591135,3.341,-96.123,100.725,196.848,-0.40108156181935384,3.866882755352863,-12.85682515337423,244.10958166830653,-13.004,-63.137,33.84,96.977,0.1418568116781636,0.31988953084345717,3.838098159509201,221.41340439280822,4.019,-52.771,65.947,118.718,0.144624674321586,2.247821459928476,-11.925593558282204,238.4254014582074,-11.211,-107.605,62.149,169.75400000000002,-0.0926099192105697,2.356892642921899,-2.1119340490797582,183.66506486353916,-2.604,-46.256,47.048,93.304,0.13427749586475365,0.34271219361793154,0.14866160321869643,-5.711,0.7557768700547288,0.41666144244398373,1.8999488461538456,0.0022368707093353233,0.2380612259615383,2.062578278603163E-6,18.610909090909093,126.185,125.785,0
49.10437249666223,47.82070624207684,51.764,12.97,56.602,43.632,-2.01616671100227,4.92329828163855,40.5625300400534,4733.096744460667,46.203,-272.876,213.659,486.53499999999997,-0.7884965502937531,1.7271937578994632,-13.447467289719638,1663.5612695086209,-11.831,-165.351,123.929,289.28,-0.47448233802690615,1.2682263193134422,0.3659959946595464,2244.1253875547964,0.192,-307.703,228.379,536.082,-0.3277177784059205,4.6387210824029115,26.690527369826412,900.543299289692,24.518,-42.593,129.74,172.33300000000003,0.422834546082899,0.07814563867910179,-30.143493991989345,1118.333410905377,-34.959,-160.506,235.46,395.966,1.7267673385716968,10.746918684563788,-1.417156208277704,659.5856016908067,1.526,-100.497,60.243,160.74,-0.6164754151415598,0.7145020165215101,2.856371161548726,431.9649007978832,1.629,-66.913,94.21,161.123,0.0887694575682137,0.6930078388668136,3.8204539385847798,247.96968484446634,3.392,-54.203,53.853,108.05600000000001,-0.007993265124145945,0.2521483549830019,3.627748998664888,284.943557343331,3.599,-70.948,99.864,170.812,0.08322800845730256,2.0493213429507446,-14.076664886515347,411.2194721776555,-11.792,-87.839,87.735,175.574,-0.16500412286110705,1.2435459500834516,2.646162883845128,200.75729526487746,2.754,-38.577,54.435,93.012,0.14295643244759684,0.29453641121745955,0.13989343287158273,-5.93,0.7179491994076016,0.3711224244319813,1.9647402173913031,0.0025903229054467284,0.24632520325203258,6.3361764172485575E-6,30.571973333333336,122.102,120.799,0
51.05580904059039,20.473185563685515,52.098,0.554,56.694,56.14,-4.696534709350039,37.613727506809155,45.96200830258301,2963.755756253856,45.658,-113.091,276.178,389.269,-0.03568498206285835,0.28825816247134534,9.637761070110702,2988.578393677854,6.782,-156.06,241.969,398.029,0.21489177787547184,0.033565563195592396,5.074433579335793,1053.380561254125,8.109,-129.409,166.228,295.637,-0.5379852046118005,1.6828653217455884,42.317178966789655,975.2189490852069,42.053,-32.281,153.682,185.963,0.13030752184965602,-0.3150395365865347,-35.539497232472335,861.2414347266772,-38.667,-121.425,66.938,188.363,0.2117974084752122,0.16145066535554142,1.1918385608856115,539.8516876738208,0.197,-69.702,84.801,154.503,0.31834088598196786,0.3098860511520896,0.41619741697417373,458.6233335214701,0.573,-86.72,72.067,158.78699999999998,-0.03752144460173602,0.6226720550322253,-14.415847785977846,265.28533812177744,-14.911,-65.149,38.805,103.95400000000001,0.13316386398050445,-0.04291181951429285,3.212830258302586,305.72714481880604,3.934,-66.526,56.99,123.51599999999999,-0.09049809016360612,0.4218545487334729,-11.127719557195546,321.0806407670785,-9.75,-71.462,51.32,122.78200000000001,-0.2812098735556056,0.42102251246353717,1.804318265682653,198.0423767601089,2.042,-38.222,48.805,87.027,0.06346572849966216,-0.4361819821661763,0.13981715946784107,-5.156,0.9877565672606503,0.3258643550476795,1.9323881746031746,0.05438409400704129,0.2458810599999996,4.66285312952953E-6,31.149943749999995,122.143,119.628,0
47.75657822277843,15.702356632658004,48.512,0.252,53.652,53.4,-4.544499746634401,41.796609931771485,106.82675093867343,3885.283393858947,112.69,-94.95,279.384,374.334,-0.04597109219490763,-0.2972061878575582,-4.133556946182735,3808.907509131773,-11.128,-195.17,185.521,380.691,0.3553020150381432,-0.18621920844988077,2.062560700876094,1326.153547412038,1.655,-183.223,175.653,358.876,-0.1872787256793111,3.221134699709983,19.146603254067575,1336.6981458235998,18.435,-63.684,124.281,187.965,0.16498117380205768,-0.5262513404902445,-26.78705006257828,1307.5629495338317,-29.596,-139.778,129.492,269.27,0.5421227443528578,0.6769408291666563,-22.389247809762175,666.9981145826246,-22.608,-117.8,57.217,175.017,-0.24865314004653036,0.40130173256585006,4.662091364205257,525.081739348785,2.431,-67.27,83.813,151.083,0.3663960392943396,0.08238937162794364,0.7466633291614515,446.477707088265,-0.531,-49.897,69.183,119.08000000000001,0.3214195203424892,-0.0667224247294052,8.054783479349187,459.3023549643385,6.75,-46.663,77.385,124.048,0.3351723732770797,-0.06636620450670518,-11.620842302878605,452.71683313048925,-11.384,-130.228,54.347,184.57500000000002,-0.12532116796030493,1.3428392614825346,-5.315632040050053,343.65494842082677,-6.515,-57.656,49.524,107.18,0.15819616983835258,-0.5861219507206449,0.1420690475040624,-5.954,0.701480869843635,0.4221249833349153,1.984294888888888,0.028806696712908867,0.2500342618384402,7.945255949619847E-5,25.75422142857143,123.426,113.588,0
47.3351457399103,35.919527001182274,48.691,1.395,55.949,54.553999999999995,-2.707052643899228,13.509965229890865,7.1196322869955155,6739.05634158944,16.576,-282.791,254.0,536.7909999999999,-0.44933667814913586,0.8131586706697835,-39.3659013452915,3863.8385366050697,-35.638,-194.655,101.593,296.248,-0.262708766963628,-0.6238726056571557,27.507353512705542,3152.91214436185,20.061,-181.491,263.628,445.119,0.7151910667476352,1.2621415871321289,28.43251121076235,1094.7073103966577,27.021,-50.59,127.669,178.25900000000001,0.40124406166919047,0.21031917627601018,-49.22489611360229,1580.9486964192652,-48.953,-175.59,146.769,322.35900000000004,0.1110268701475879,1.9003803719031669,-10.77987668161434,371.2508308142501,-10.326,-84.676,52.608,137.284,-0.055706723837874755,0.2112917704752065,-11.635595665171897,905.5708275723683,-11.434,-107.07,124.276,231.346,-0.1795140829471696,0.4715426152363927,-3.9996666666666663,216.91612962552955,-4.052,-59.799,58.35,118.149,0.48363495028829934,2.1051093804257945,8.223082959641257,339.3976217156251,6.562,-56.582,71.048,127.63,0.23690557502603454,0.8947210745405773,-18.231069506726477,578.4995182427356,-16.277,-100.481,87.555,188.036,-0.16230252576626142,0.7620144518711315,5.419168161434973,147.45677407865642,5.176,-39.006,42.952,81.958,-0.062493964866795815,-0.15469322569799349,0.14868619205022687,-6.054,0.8333565274838189,0.2088272387504393,1.889662564102564,0.015921268643705536,0.23811725806451559,1.6718388034054527E-6,24.772652500000003,126.147,125.11,0
